channelTitle,handle,niche,subNiches,mainCategory,nicheConfidence,subscriberCount,avgViews,viewCount,videoCount,estimatedEarnings,country,languages,isFaceless,channelType,breakoutChannel,publishedAt,lastVideoPublished,channelId,longAvgDuration30d,longAvgDuration1y,shortAvgDuration30d,longVideoCount30d,shortVideoCount30d,longViewCount30d,shortViewCount30d,subsGrowth30d,viewsGrowth30d,_per_video,_lifetime,_age_days,_vids_per_mo,_usd_per_video
Trailers and music,@trailers_and_music,Fan Edits,"['Sonic the Hedgehog Content', 'Cinematic Edits']",Action game,0.949999988079071,43300,98610.94957983193,23469406,238,1574.36,US,en,True,short,True,2024-08-12T13:08:31Z,2026-08-06T00:00:00.000Z,UC-s0rgkl890kdhqx2ZE-RcA,,,42.666666666666664,0,24,29,18936380,151.74,417.75,2.2773891357928853,542.0186143187067,726,9.834710743801653,160.0819831932773
AL-EARTH MAPPING,@al-earth-mapping,Countryballs Animation,"['Geopolitical History', 'Mapping']",Knowledge,0.949999988079071,100000,226324.72932330827,30101189,133,8.7,US,en,True,short,False,2023-01-24T09:59:03Z,2026-08-06T00:00:00.000Z,UCuqb2WdcQhbuG83mW7f8-xg,,,55,0,2,4,201495,0,0.67,2.263247293233083,301.01189,1292,3.0882352941176467,2.817142857142857
ves gardens,@vesgardens,Gardening,"['Pest Control', 'Plant Care']",Lifestyle (sociology),0.949999988079071,12000,27145.26168224299,5809086,214,266.4,US,en,True,short,False,2019-02-08T07:04:37Z,2026-07-27T00:00:00.000Z,UCT0pDVvrqoucXMe9BWz4-EQ,228,149,13.5,0,2,53733,198489,2.56,4.54,2.262105140186916,484.0905,2738,2.3447772096420745,113.61420560747662
Codist ,@codistcs,Computer Science & Technology Education,"['Machine Learning', 'DevOps & Cloud Computing', 'Computer Science Fundamentals']",Lifestyle (sociology),1,50000,112657.05555555556,2027827,18,1291.38,US,en,True,long,True,2025-01-05T03:56:07Z,2026-08-04T00:00:00.000Z,UCo-yQhAKie0WCV7-E-z9Mog,1771.5,957.8181818181819,,2,0,213504,0,12.11,11.77,2.2531411111111113,40.55654,580,0.9310344827586208,1387.0377777777778
Plushshopofficial,@plushshopoffical,Custom Plush Toys,"['Anime Merchandise', 'Video Game Merchandise', 'Fandom Collectibles']",Entertainment,0.949999988079071,180000,404221.3396226415,21423731,53,0,US,en,True,short,False,2023-09-14T08:30:53Z,2026-08-06T00:00:00.000Z,UCMZ1tYSwvjsV2fXX20ZW2OA,,,13.694029850746269,0,134,0,0,1.69,-60.86,2.2456741090146752,119.02072777777778,1059,1.501416430594901,0.0
charlesMB,@charlesmb7351,Gaming,"['Roblox Gameplay', 'Rhythm Gaming', 'Animation']",Action game,0.949999988079071,177000,396487.772,99121943,250,393.82,US,en,True,short,True,2022-03-16T22:09:06Z,2026-07-27T00:00:00.000Z,UCtwaL_Y1fMvfmfTUKkP-hYQ,90,265.3,143,0,1,0,0,-0.56,208.98,2.2400439096045197,560.0109774011299,1605,4.672897196261682,84.27748
Pixelyz,@onlypixelyz,Roblox Gaming,"['Roblox Memes', 'Roblox Trolling', 'Roblox Short-Form Entertainment']",Action-adventure game,0.8999999761581421,12000,26610.952662721895,4497251,169,3.6,US,en,True,short,False,2022-03-01T08:16:34Z,2026-07-12T00:00:00.000Z,UCDiF9IDqj2PM8jbFMOfdl8Q,291,230.33333333333334,82,0,1,258,30212,0.84,0.68,2.217579388560158,374.77091666666666,1621,3.1276989512646516,1.1510059171597633
Rural Cuisine,@countrylifecuisine,Traditional Handicrafts,"['Traditional Cooking', 'Foraging', 'Rustic Craftsmanship', 'DIY Crafts']",Hobby,0.949999988079071,253000,555855.1442307692,115617870,208,2068.62,US,en,True,,True,2023-08-11T09:02:51Z,2026-08-06T00:00:00.000Z,UCLkM4PRk_x-niNM4xbWODzw,132.5,114,138.38636363636363,0,44,,,37.5,127.26,2.1970559060504713,456.987628458498,1093,5.709057639524246,362.3400096153846
Ehabanero,@ehabanero,Minecraft Gameplay,"['Minecraft Challenges', 'Comedy Gaming', ""Let's Play""]",Action-adventure game,0.9800000190734864,11100,24352.589743589742,1899502,78,417.6,US,en,True,,True,2026-01-28T00:44:10Z,2026-08-05T00:00:00.000Z,UCIA_hLDgnGsJYOI-XREi3SQ,386.5,221.57142857142858,14.263157894736842,2,19,,,406.85,293.13,2.193927003927004,171.1263063063063,192,12.1875,34.26461538461539
巨好笑趣梗社,@juhaoxiaoqugengshe,Short Dramas,"['Romance Dramas', 'Revenge Dramas', 'Comedy Skits', 'Prank Videos']",Entertainment,0.949999988079071,43500,95317.44242424243,15727378,165,319.98,US,zh,True,,True,2024-08-02T22:40:24Z,2026-08-06T00:00:00.000Z,UCpZKoXCj9qaLqoXCMtXHAkA,4429.363636363636,7152.066176470588,97.7062937062937,33,143,,,222.22,463.49,2.19120557297109,361.54891954022986,735,6.73469387755102,47.51218181818182
Junek Studio,@junekstudio,Music Production,"['Band Music', 'Music Recording']",Music,1,12000,26288.014492753624,1813873,69,23.96,GB,"sk, rm, en",True,long,False,2009-12-17T09:39:27Z,2026-07-31T00:00:00.000Z,UCsdYzvBe92oOsf_xKnV0Alg,278,226.33333333333334,,1,0,43635,0,0,2.46,2.1906678743961354,151.15608333333333,6078,0.3405725567620928,47.92
The Top Works,@thetopworks9696,Blacksmithing,"['Forging', 'Metal Upcycling', 'Traditional Craftsmanship']",Hobby,0.949999988079071,49900,109125.7533632287,24335043,223,470.81,PK,en,True,long,False,2022-08-30T07:31:54Z,2026-08-02T00:00:00.000Z,UCgscjeazrc1WqCKIRswBwjw,1455.25,1018.3584905660377,,4,0,249864,4286,1.01,1.06,2.186888844954483,487.6762124248497,1439,4.649061848505907,101.26989387144992
RankVerse,@rankverse-original,Sports,"['Football (Soccer)', 'Sports Commentary', 'Fails & Comedy']",Film,0.800000011920929,12600,27527.98445595855,5312901,193,299.04,GB,en,True,short,True,2020-08-31T20:23:30Z,2026-08-03T00:00:00.000Z,UC7pJmvPEYjPNA8oWMpjzCuQ,,,59.81818181818182,0,44,0,4131671,186.36,349.78,2.1847606711078216,421.6588095238095,2167,2.671896631287494,111.92049740932644
PauL ALMiGHTY,@paul_almighty,Fictional Lore & Character Analysis,"['Warhammer 40K Lore', 'Video Game Character Power Levels', 'Comic Book Character Analysis']",Video game culture,0.949999988079071,12000,26177.391791044774,7015541,268,379.85,US,en,True,short,True,2024-05-31T04:46:45Z,2026-08-06T00:00:00.000Z,UC16v4fEu7DvnSZ4ZjjbNYaA,669,442.6521739130435,71.6,1,20,62086,724972,9.09,12.64,2.181449315920398,584.6284166666667,799,10.062578222778473,37.74877487562189
Crowned Feline,@crownedfelinecaptures,Furry Fandom,"['Fursuiting', 'Cosplay', 'Dance']",Entertainment,0.949999988079071,28400,61390.666666666664,552516,9,7.87,US,en,True,,True,2015-05-05T01:33:38Z,2026-07-09T00:00:00.000Z,UCAk_rd9lsfYBdDjPZNZMcbg,,,16,0,1,,,1.79,372.31,2.161643192488263,19.454788732394366,4113,0.06564551422319476,15.74
Gleam,@-gleamx,Roblox Forsaken Content,"['Roblox Forsaken Character Customization', 'Roblox Forsaken Gameplay & Guides', 'Roblox Forsaken Skits & Updates']",Action-adventure game,0.9800000190734864,25000,53497.194444444445,5777697,108,337.05,US,en,True,long,False,2017-03-06T21:20:51Z,2026-07-09T00:00:00.000Z,UCK0c2ZTfWWTNK4rXMhPZlXA,1278,1344.8275862068965,55,1,0,235832,3329,4.17,4.32,2.1398877777777776,231.10788,3441,0.941586748038361,357.95958333333334
ItsRedBricks,@itsredbricks,Roblox Gaming,"['Roblox Gameplay', 'Roblox Tutorials']",Action game,0.949999988079071,98800,211272.6,6338178,30,132.09,US,en,True,,True,2021-01-31T00:13:05Z,2026-08-06T00:00:00.000Z,UCE9SQYifBGN3f4ygTkjktIQ,,,37.96774193548387,0,31,,,5.44,240.77,2.1383866396761135,64.1515991902834,2015,0.4466501240694789,264.18
Colbee Gaming,@colbeegaming,Garry's Mod Gaming,"[""Garry's Mod Horror Gameplay"", ""Garry's Mod Roleplay"", ""Garry's Mod Sandbox""]",Role-playing video game,1,106000,221820.7894736842,29502165,133,2779.85,US,en,True,,True,2025-08-09T19:23:53Z,2026-08-05T00:00:00.000Z,UCuG3r98e0EqYkzW1sdU3fQQ,472.875,531.2448979591836,56.214285714285715,8,28,,,9.5,371.53,2.0926489572989078,278.3223113207547,363,10.991735537190083,252.90364661654135
sock,@roseluvse,Roblox Gaming,"['Murder Mystery 2', 'Roblox Obby']",Action game,0.949999988079071,25000,52248.970588235294,12435255,238,,AU,en,True,short,False,2024-08-14T08:17:00Z,2026-08-03T00:00:00.000Z,UCaYQNeFZ2vCvJiKLuM2LzLg,81,626,25.733333333333334,0,15,0,0,2.46,0.84,2.0899588235294115,497.4102,724,9.861878453038674,0.0
The Perpetual Student,@trungnguyenvan893,Comedy,"['Relatable Skits', 'Street Comedy', 'Short-form Content']",Entertainment,0.8999999761581421,21100,43904.669902912625,4522181,103,66.47,US,"en, hi",True,,True,2019-04-28T09:35:32Z,2026-08-03T00:00:00.000Z,UC44kNnVWdCzGMsGUqU5fIvA,15344,15344,47.96551724137931,0,29,,,44.52,452.58,2.0807900427920676,214.32137440758294,2659,1.1620910116585181,57.19861812297735
Devilripper (Akan Empire),@devilripper913,Country Mapping Edits,"['Geography Mapping', 'Demographic Statistics', 'Countryball Animations', 'Educational Short-form']",Knowledge,0.949999988079071,14800,30779.703504043126,11419270,371,585.09,CA,"en, ar",True,,True,2019-01-31T12:12:38Z,2026-08-05T00:00:00.000Z,UCCEAI0mcmZOwfXDHUjvLRMA,401.5,288.6666666666667,28.545454545454547,2,44,,,281.44,335.17,2.07970969621913,771.5722972972973,2746,4.0531682447195925,144.35374123989217
Mimi Stories,@mimistorieshd,Food & Drink,"['Desserts', 'Cooking', 'Street Food']",Food,0.949999988079071,28000,57116.33884297521,6911077,121,164.11,US,en,True,mixed,True,2023-12-12T07:02:00Z,2026-08-03T00:00:00.000Z,UCKhMOXa2Vo2KSUyG-Z6_v0w,,379.6666666666667,31.533333333333335,0,15,263375,1617148,435.37,37.38,2.039869244391972,246.82417857142858,970,3.742268041237113,43.85308539944904
Noriko 2316,@noriko2316,Christianity,"['Religious Content', 'Inspirational Content', 'Short-form Content']",Society,0.8999999761581421,37700,76440.05,6115204,80,147.52,US,en,True,,True,2025-09-09T10:33:58Z,2026-07-30T00:00:00.000Z,UCkKXXSm_ZSigo1tjlqeWvTQ,,,52.064516129032256,0,31,,,161.81,328.08,2.0275875331564985,162.2070026525199,333,7.207207207207207,20.468400000000003
OctoLab,@octolabyt,Science & Nature Documentary,"['Marine Biology', 'Animal Behavior', 'Evolutionary Biology']",Entertainment,0.949999988079071,50100,100639.36781609195,8755625,87,15771.08,US,en,True,,True,2010-06-07T21:43:04Z,2026-08-05T00:00:00.000Z,UCuxBXxhBXw9LoPxIIY_APDA,1936.2666666666667,1607.2209302325582,,15,0,,,236.24,256.55,2.008769816688462,174.7629740518962,5905,0.44199830651989835,31542.16
KPOP Cubes DIY,@kpopcubesdiy,DIY Paper Crafts,"['Paper Doll Crafts', 'Blind Bag Unboxing', 'KPOP-inspired Crafts']",Hobby,1,48800,97608.61904761905,4099562,42,5346.06,US,en,True,long,True,2017-08-10T10:49:13Z,2026-08-06T00:00:00.000Z,UCe66A8mWuiGr5lUjMCONbCg,1884.0196078431372,1751.388888888889,,51,0,3191531,0,17.03,351.48,2.000176619828259,84.00741803278689,3285,0.3835616438356164,10692.12
aleobe,@aleobe,Fan Edits & Trailers,"['Film & TV Series Fan Edits', 'Fan Trailers']",Entertainment,0.9800000190734864,25000,49839.010695187164,9319895,187,44.43,GB,en,True,long,False,2016-07-06T15:05:02Z,2026-07-31T00:00:00.000Z,UCHaQr4ycLNwQt2IdLCZgN8A,90,111.4,,1,0,15456,2492,0,0.19,1.9935604278074865,372.7958,3685,1.5223880597014925,29.18441176470588
NUREXIS,@nurexis,Christianity,"['Biblical History', 'Christian Mysticism', 'Religious Mythology']",Society,0.949999988079071,115000,226921.93023255814,9757643,43,52.44,IN,en,True,,True,2020-11-12T05:52:23Z,2026-08-05T00:00:00.000Z,UCr_GGegdusTBsSfOoDZFZHg,,,35,0,14,,,114.95,96.56,1.973234175935288,84.84906956521739,2095,0.6157517899761337,85.16418604651162
Lecctron,@lecctron,PC Hardware & Gaming Tech,"['PC Gaming Hardware Reviews & Testing', 'PC Building & Upgrades', 'PC Optimization']",Action-adventure game,0.9800000190734864,300000,573725.1882352941,48766641,85,7322.62,CA,en,True,long,False,2017-07-09T19:40:41Z,2026-08-01T00:00:00.000Z,UCoe9JNwWfmVj69LVsUuwqWA,612,710.0384615384615,,2,0,1857643,0,5.26,3.96,1.912417294117647,162.55547,3316,0.7689987937273824,9522.277615686273
AvatarStar,@avatarstaryt,TV Show Analysis,"['Avatar: The Last Airbender Lore', 'Avatar Universe News', 'The Legend of Korra Analysis']",Film,1,49900,92590.54857142858,16203346,175,1776.94,AU,en,True,long,False,2022-03-23T06:58:07Z,2026-08-06T00:00:00.000Z,UC6xN1d5A7BVssNrjQq5VMbg,587.2666666666667,503.96923076923076,,15,0,797947,0,3.74,5.18,1.8555220154594905,324.7163527054108,1599,3.283302063789869,541.2051542857142
Passengereye,@passengereye,Urban Vlogging,"['Drone Photography', 'NYC Exploration', 'Comedy Sketches', 'Street Photography']",Entertainment,0.8999999761581421,25000,46287.64892086331,64339832,1390,34.61,US,en,True,short,False,2012-01-13T22:06:53Z,2026-08-05T00:00:00.000Z,UCBnCvVfMhBFzTyDHAUtlr-A,567,1147.7666666666667,33.70967741935484,0,31,13093,25665,0,0.06,1.8515059568345322,2573.59328,5320,7.838345864661654,4.415472422062351
Lone Star Lens,@lonestarlenstx,First Amendment Auditing,"['Police Encounters', 'Public Confrontations', 'Freedom of Speech Activism']",Lifestyle (sociology),1,25000,46204.82352941176,2356446,51,1648.32,US,en,True,,True,2012-08-01T23:42:59Z,2026-08-06T00:00:00.000Z,UCCq7eVvLsOcZ70hyfc9AGkg,972.625,1169.6893203883494,53.75,8,4,,,10.13,33.82,1.8481929411764706,94.25784,5119,0.2988865012697793,3296.64
SpookeToons,@spooketoons,Horror Game Lore & Theories,"['Poppy Playtime Lore', 'Horror Game Character Explanations', 'Gaming Mysteries & Secrets']",Action game,0.9800000190734864,231000,417432.14130434784,38403757,92,1739.19,US,en,True,,True,2025-02-24T08:25:10Z,2026-08-04T00:00:00.000Z,UCJSj1yjCnblgbJeY6KjQ5ZQ,,,48.17391304347826,0,23,,,84.8,130.84,1.8070655467720687,166.25003030303031,530,5.2075471698113205,333.97489130434786
LoanQUIZ,@loanquiz,Quizzes & Trivia,"['Guessing Games', 'Pop Culture Trivia', 'Music & Dance Challenges']",Music of Asia,0.8999999761581421,67600,120825.5411764706,10270171,85,12127.55,US,en,True,,True,2025-12-29T13:50:28Z,2026-08-05T00:00:00.000Z,UC3hTbHRNeOCZC9Vl3-qr6Cg,693.5862068965517,666.6785714285714,,29,0,,,125.33,364.2,1.7873600765750088,151.92560650887575,222,11.486486486486486,1055.8102352941175
Yamikaze0 Official,@thetruekaze0,Anime Commentary,"['Anime Power/Character Analysis', 'Anime Tier Lists']",Entertainment,0.8799999952316284,25000,44565.54666666667,6684832,150,0,US,en,True,short,False,2022-09-03T14:59:47Z,2026-07-18T00:00:00.000Z,UCZwzIShj2AqBSdu9ZMPCDjQ,510,981.75,36,1,0,0,0,1.21,-12.34,1.7826218666666667,267.39328,1435,3.1358885017421603,0.0
Alex S Versulla,@alexsversulla,Music,"['Russian Chanson', 'Original Music']",Music,0.949999988079071,12000,21171.245614035088,1206761,57,69.85,US,ru,True,,True,2024-11-04T10:41:16Z,2026-08-06T00:00:00.000Z,UCQRYedVV2J0h1QT7lXwucPQ,11217.714285714286,6062.214285714285,,7,0,,,8.11,26.92,1.7642704678362573,100.56341666666667,642,2.663551401869159,26.22438596491228
Moon Dreams,@springmadness1808,Music,['Lyric Videos'],Hip hop music,0.8999999761581421,100000,175637.37125748504,117325764,668,3420.1,US,en,True,long,False,2019-12-23T04:21:31Z,2026-08-05T00:00:00.000Z,UCTvR8q5-IxGu8pSWCi7Owqg,220,230.55828220858896,34.142857142857146,37,7,2255062,27085,0.3,1.98,1.7563737125748504,1173.25764,2420,8.28099173553719,413.00608782435125
PetsShortsYT,@petsshortsyt0,Pet Education & Behavior,"['Dog Care & Training', 'Animal Factoids']",Entertainment,0.949999988079071,13800,24220.628571428573,847722,35,6.14,US,en,True,,True,2020-08-01T04:00:04Z,2026-07-30T00:00:00.000Z,UChmwFz4WvdTxRfq5fZ1EbYA,,,28.666666666666668,0,9,,,322.02,150.44,1.7551180124223604,61.42913043478261,2198,0.47770700636942676,12.28
Urban Queen Stories,@urbanqueenstories,Drama Series,"['Romantic Drama', 'Mini-Drama Series', 'Web Drama']",Television program,0.949999988079071,12000,21055.168316831685,2126572,101,1366.67,AU,"en, zh",True,,True,2019-01-09T09:48:16Z,2026-08-06T00:00:00.000Z,UCIncalSwjvecNMfYVmXx3qg,8218.27027027027,8526.99,,37,0,,,11.11,42.68,1.7545973597359736,177.21433333333334,2768,1.0946531791907514,1248.495894389439
MergeDroid,@mergedroid,Chromebooks,"['Chromebook Reviews', 'ChromeOS Tutorials', 'Chromebook News']",Technology,1,12000,20963.63141025641,6540653,312,118.45,GB,en,True,mixed,False,2016-06-22T22:22:05Z,2026-07-18T00:00:00.000Z,UCy6uhB74QEbNJJKt3z-cW_w,551,483.57142857142856,30,1,0,65282,70027,1.69,2.11,1.7469692841880342,545.0544166666666,3698,2.5310978907517576,46.79787393162393
ZUHO,@zuhotv,Motivational Content,"['Wisdom Quotes', 'Life Advice', 'Self-Improvement', 'Storytelling']",Religion,0.8999999761581421,50000,86470.49927219797,59405233,687,47.4,US,uz,True,short,False,2021-10-04T06:39:13Z,2026-08-06T00:00:00.000Z,UCghmkukCNNn8UB4FWWIFvcA,244.57142857142858,496,9.675,7,40,2390,1949118,0.6,3.4,1.7294099854439593,1188.10466,1769,11.650650084793668,4.068442503639011
SATYAM RBX,@satyamrbx,Roblox Gaming,"['Roblox PvP/Competitive', 'Roblox Obbies', 'Roblox Trading']",Action game,1,49900,86162.05696202532,13613605,158,56.19,IN,en,True,,True,2020-01-28T04:58:09Z,2026-08-06T00:00:00.000Z,UC2GJ3DzZqys4MfPdniuKODQ,439.3333333333333,298.42857142857144,45.77777777777778,3,9,,,2.46,13.65,1.7266945282971007,272.8177354709419,2384,1.988255033557047,28.260962025316452
Tunamex Music,@tunamexmusic,Music,"['Regional Mexican Music', 'Cumbia', 'Latin Music']",Music,1,25000,42840.25675675676,31701790,740,48.97,US,es,True,long,False,2018-01-11T17:21:49Z,2026-08-04T00:00:00.000Z,UCuP4-bhq7mCUPLJZ3jZi9PQ,214.2,191.56756756756758,,5,0,100447,0,0,0.32,1.7136102702702705,1268.0716,3130,7.092651757188499,6.904328828828828
Tarde Relajada,@heroteampovesp-o3k,Action Skits,"['Superhero Roleplay', 'POV Entertainment', 'Construction Work Vlogs']",Film,0.949999988079071,12000,20497.285714285714,430443,21,73.95,US,"es, vi",True,,True,2025-03-24T08:41:40Z,2026-08-05T00:00:00.000Z,UC_gI8SjTjWkcSXR3rT5atZg,1426,1583.2,25.666666666666668,0,9,,,3.45,126.89,1.7081071428571428,35.87025,502,1.254980079681275,58.9252380952381
АПОСТОЛЬСКИЕ ПЕСНИ,@apostolsongs,Christian Music,"['Worship Music', 'Messianic Music']",Christian music,0.949999988079071,25000,42696.023255813954,5507787,129,132.75,US,ru,True,,True,2025-11-03T00:06:12Z,2026-08-06T00:00:00.000Z,UCs6M4y2nNLJWHu9JGEVREIw,3202.5,1570.8333333333333,168,8,3,,,13.12,17.43,1.7078409302325581,220.31148,278,13.920863309352518,9.536046511627907
Bxsuws,@bxsuws,Roblox Gaming,"['Roblox Gameplay', 'Roblox Editing']",Action game,0.8999999761581421,12000,20483.4126984127,2580910,126,1.55,US,en,True,,False,2021-05-23T17:21:28Z,2026-08-01T00:00:00.000Z,UCLsRpW6HIbKSzFOsLkM5NjQ,89,109,21.666666666666668,0,3,,,0.84,0.64,1.7069510582010583,215.07583333333332,1902,1.9873817034700316,0.7799206349206349
Gridiron Buckets,@gridironbuckets,Basketball,"['NBA Highlights', 'Basketball Commentary', 'Sports Comedy']",Basketball,0.949999988079071,100000,165844.85651322233,338655197,2042,291.47,US,en,True,short,False,2007-10-16T04:47:14Z,2026-08-05T00:00:00.000Z,UC8Yf6kUtp5u0m0fZtBUkMRw,,,17.434782608695652,0,23,0,3630389,0,1.08,1.6584485651322234,3386.55197,6871,8.915732789986901,32.69164822069867
BuddyRanks,@buddyyranks,Internet Trends,"['Viral Content', 'Ranking Videos', 'Pop Culture']",Entertainment,0.8999999761581421,91300,151313.54,7565677,50,108.68,US,en,True,,True,2021-02-28T09:09:38Z,2026-08-06T00:00:00.000Z,UCXmVXjs4OrIdJzUT-8UFb8A,,,33.027027027027025,0,37,,,373.06,423.71,1.6573224534501645,82.86612267250821,1987,0.754906894816306,143.96477333333334
mhswoocer,@mhswoocer,Video Game Analysis,"['Monster Hunter Content', 'Indie Game Commentary', 'Game Design Discussion']",Role-playing video game,0.949999988079071,100000,164189.075,32837815,200,1192.91,US,en,True,mixed,False,2021-04-02T16:15:42Z,2026-07-19T00:00:00.000Z,UCfS6gpWhvTGCdltYd500a3Q,1209,1413.25,73,1,2,288699,337951,1.52,1.95,1.6418907500000002,328.37815,1953,3.0721966205837177,388.29220499999997
Ryo Higuchi,@ryo-kun.guitar,Guitar Covers,"['Guitar Tabs', 'J-Pop & Anime Guitar', 'Guitar Tutorials']",Music of Asia,0.949999988079071,50000,81111.44660194175,16708958,206,368.36,US,"ja, en",True,long,False,2009-06-10T02:46:02Z,2026-08-05T00:00:00.000Z,UCSkg7Vl7_7hbJjLwnjA-6sg,206,236.73809523809524,53,5,0,476032,3525,1.83,2.95,1.622228932038835,334.17916,6268,0.9859604339502234,373.60525566343046
dylanpcarlino    ,@tuyentruong9058,Comedy,"['Reaction Videos', 'Prank Comedy', 'Couple Comedy']",Film,0.8999999761581421,54100,87142.71666666666,5228563,60,,US,en,True,,True,2018-10-03T08:53:05Z,2026-08-06T00:00:00.000Z,UC3FbsIINisbtGbvaUjDeCZQ,,,53.375,0,24,,,8.85,309.63,1.6107711028958718,96.64626617375231,2866,0.6280530355896721,0.0
ZYNyt,@zynyt5,Football,"['Football Commentary', 'Football Highlights']",Association football,0.949999988079071,177000,283597.8703703704,15314285,54,249,US,en,True,,True,2017-05-28T21:40:33Z,2026-07-25T00:00:00.000Z,UC-NpYaf5sDI3QukurTUFheg,,,41.07142857142857,0,14,,,100.23,126.89,1.6022478551998327,86.52138418079096,3358,0.48243001786777845,498.0
K-pop Aura,@kpopaura34755,K-pop Fan Animation & Storytelling,"['K-pop Character Animation & Edits', 'K-pop Fictional Storytelling', 'K-pop Character Styling & Makeup']",Entertainment,0.8999999761581421,25000,39064.41935483871,1210997,31,0.16,US,en,True,,False,2026-02-07T14:04:56Z,2026-07-14T00:00:00.000Z,UCg8Vs5T4dzO7WhHJaJ354EA,,150.83333333333334,70,0,1,,,-0.4,0.04,1.5625767741935486,48.43988,182,5.10989010989011,0.031311827956989245
Laughing Guy,@laughingguuy,Short-form Drama,"['Moral & Inspirational Stories', 'Suspense & Crime Drama', 'Revenge Dramas']",Film,0.8999999761581421,245000,363758.5,22553027,62,203.44,US,en,True,,True,2025-12-03T17:19:38Z,2026-08-04T00:00:00.000Z,UC2LgZ8oA4luiWWjmii2qXHw,,,118.38461538461539,0,13,,,2.51,105.08,1.4847285714285714,92.05317142857143,247,7.530364372469636,27.01595698924731
