channelTitle,handle,niche,subNiches,mainCategory,nicheConfidence,subscriberCount,avgViews,viewCount,videoCount,estimatedEarnings,country,languages,isFaceless,channelType,breakoutChannel,publishedAt,lastVideoPublished,channelId,longAvgDuration30d,longAvgDuration1y,shortAvgDuration30d,longVideoCount30d,shortVideoCount30d,longViewCount30d,shortViewCount30d,subsGrowth30d,viewsGrowth30d,_per_video,_lifetime,_age_days,_vids_per_mo,_usd_per_video
pallavishivbhakti,@pallavishivbhakti,Hindu Devotional Content,"['Hindu Mythology & Deities', 'Bhajan & Devotional Music', 'Shiv Parvati Mythology']",Music of Asia,0.949999988079071,17900,44289.59154929577,6289122,142,,,hi,,,True,2025-07-03T12:48:17Z,2026-08-05T00:00:00.000Z,UC8DVEDxMt2zhBJYEv3qjt2w,68,68,41.86813186813187,0,91,,,484.97,338.29,2.474278857502557,351.3475977653631,401,10.623441396508728,0.0
フリーザック from THE WASTED,@fromthewasted5802,Music,"['Drumming', 'Original Music', 'Music Covers/Performances']",Music of Asia,1,100000,243446.46296296295,39438327,162,94.28,JP,ja,,long,False,2014-08-31T20:34:18Z,2026-07-25T00:00:00.000Z,UC1PbzP1ESnYA8LjMiqtvSew,191,222,,1,0,142135,774,0,0.28,2.4344646296296295,394.38327,4359,1.1149346180316586,84.56101234567902
모선생,@모선생,Gaming,"['PUBG Gameplay', 'Battle Royale', 'Gaming Commentary']",Action-adventure game,0.8999999761581421,100000,243214.67076923078,79044768,325,17.34,,ko,,short,False,2014-06-15T04:58:26Z,2026-07-15T00:00:00.000Z,UCZ9UZgA_K-braoIdyU5swzw,512,380.75,31,0,1,11364,42530,0,0.07,2.432146707692308,790.44768,4437,2.1974306964164976,7.891033846153847
Nerem Meram,@benmeram,Human Interest Storytelling,"['Animal Rescue Stories', 'Emotional Life Lessons', 'Inspiring Human Narratives']",Lifestyle (sociology),0.8500000238418579,180000,436078.12,21803906,50,183.04,TR,tr,,,True,2025-04-26T10:43:59Z,2026-08-06T00:00:00.000Z,UC4AW382rPKJweYaiDLTnYgw,,,52.705882352941174,0,34,,,282.17,431.54,2.4226562222222223,121.13281111111111,469,3.1982942430703627,57.23050666666666
Mokshit X,@mokshitx,Sketch Comedy,"['Relatable Comedy', 'Indian Cultural Comedy', 'Character Comedy']",Lifestyle (sociology),0.9800000190734864,12000,29015.676923076924,11316114,390,34.71,IN,"hi, en",,,False,2022-12-18T08:00:08Z,2026-08-05T00:00:00.000Z,UCaFb8zKgDS2kmqrXsymKaDw,,92,25.741935483870968,0,31,,,3.45,9.28,2.417973076923077,943.0095,1329,8.803611738148986,3.9426999999999994
NOOB GANG,@noobgang1-y5j,True Crime,"['Comedy', 'Storytelling', 'Short-form Content']",Entertainment,0.8999999761581421,224000,530158.25,31809495,60,452.41,IN,en,True,,True,2025-11-24T07:25:16Z,2026-08-03T00:00:00.000Z,UC1BLXY2JibjYFX3ao8FsxFQ,328,328,39.483870967741936,0,31,,,498.93,244.15,2.3667779017857145,142.00667410714286,257,7.003891050583658,64.59409444444445
BL Fan,@bldouyin58,Boy's Love (BL) Entertainment,"['BL Dramas', 'Fandom Content', 'Fan Edits']",Entertainment,1,12000,28129.52400835073,13474042,479,6.51,,en,,short,False,2022-11-03T00:17:29Z,2026-08-03T00:00:00.000Z,UCK68KxqYDLDu4KDdBIRiqVA,,,13.666666666666666,0,18,0,207569,1.69,1.56,2.3441270006958943,1122.8368333333333,1374,10.458515283842795,0.6224592901878914
DramaX Hub,@dramax.hub7,Relatable Skits,"['Family Scenarios', 'Short-form Drama']",Lifestyle (sociology),0.8999999761581421,9200,21330.79220779221,1642471,77,8.81,,en,,,True,2022-12-07T09:24:08Z,2026-08-05T00:00:00.000Z,UCCrdpT3mcRUBNKZZmRG6dxA,108,108,91.08333333333333,0,24,,,103.09,499.71,2.3185643704121968,178.52945652173912,1340,1.7238805970149256,5.11056277056277
KALUA GK,@kaluagkwala,Bushcraft & Survival Construction,"['Primitive Building', 'Outdoor Survival Skills']",Entertainment,0.949999988079071,88600,202453.70422535212,14374213,71,384.81,,en,,,True,2025-08-12T02:24:10Z,2026-08-04T00:00:00.000Z,UCaBMHRPg_2-C5gF1BQ0gk0g,,,67.90196078431373,0,51,,,467.95,475.58,2.2850305217308367,162.23716704288938,361,5.900277008310249,65.21897183098592
Yeifer,@yeiferhj,Street Entertainment,"['Public Challenges', 'Street Performance', 'Humor']",Music,0.8999999761581421,16300,36752.55172413793,8526592,232,43.98,CO,es,,short,True,2019-03-27T00:06:28Z,2026-08-05T00:00:00.000Z,UCxvPxcTWzhJKmT8MgLH1Mzg,,,34.15714285714286,0,70,4654,7096843,260.62,498.32,2.2547577744869893,523.1038036809816,2691,2.5863991081382385,17.00433620689655
MUBASHIR BABAR,@mubashirbabar546,Lifestyle Vlogging,"['Couple Vlogging', 'Daily Vlogging']",Lifestyle (sociology),0.949999988079071,12000,27034.26785714286,1513919,56,126.26,PK,"ur, en",,,False,2020-07-24T15:35:10Z,2026-08-06T00:00:00.000Z,UC06zoHE8rCIPXOWhXJDqQxQ,911.5,759.025641025641,14,4,2,,,2.56,7.1,2.252855654761905,126.15991666666666,2205,0.7619047619047619,165.71625
樱花世界,@樱花世界,Gaming Content,"['Sakura School Simulator', 'Roleplay Gaming', 'Short-Form Comedy', 'AI Video Content']",Humour,0.8999999761581421,24700,55568.687331536385,20615983,371,364.96,HK,zh,,long,True,2021-01-10T13:25:47Z,2026-08-05T00:00:00.000Z,UCQezpzX9vsAWUab2j4DSa6Q,285.5882352941176,244.6,52.18556701030928,17,194,45853,0,73.94,499.95,2.2497444263779913,834.6551821862348,2036,5.466601178781926,66.76177538185084
Muhannad Al-hajj ,@muhannad_animation,Animation,['Animated Series'],Film,0.949999988079071,180000,402349.77777777775,3621148,9,57.95,,ar,,mixed,False,2020-01-05T17:27:21Z,2026-07-31T00:00:00.000Z,UCNSdHmCYxUXN_rOKvXiXhRA,609,516,45,0,1,0,0,1.69,9.13,2.2352765432098765,20.11748888888889,2406,0.11221945137157106,115.9
اوسي | Ossy,@ossy60,Reaction Content,"['Viral Content Commentary', 'Internet Culture', 'Social Media Trends']",Film,0.8999999761581421,125000,278912.59210526315,21197357,76,,SA,ar,,,True,2025-05-01T04:12:57Z,2026-08-06T00:00:00.000Z,UCYrLedORsF6-XOryfPGoV2w,63,599,54.55172413793103,0,29,,,4.17,488.62,2.231300736842105,169.578856,464,4.913793103448276,0.0
Udeni  creations ,@udenicreations3904,Filmmaking,['Short-form Content'],Film,0.3499999940395355,12000,26305.542372881355,3104054,118,0.01,,en,,short,False,2021-10-07T13:24:05Z,2026-07-29T00:00:00.000Z,UCNOOJRLrzbnRZ4lRr2HMHcA,,,17,0,3,0,144,0,0.02,2.1921285310734464,258.6711666666667,1766,2.0045300113250284,0.004988700564971751
Kevin Michalowski,@kevinuscca,Firearms,"['Self-Defense', 'Firearms Education & Reviews']",Lifestyle (sociology),0.949999988079071,12000,26145.532467532466,2013206,77,85.17,US,en,False,,True,2024-06-07T17:19:01Z,2026-07-24T00:00:00.000Z,UCS0l70m5J4xAF1XUhoSUlvQ,223,352.5,51,0,5,,,14.29,22.83,2.178794372294372,167.76716666666667,791,2.920353982300885,29.164272727272728
Cycle Groover,@cyclegroover,Dancing Biker Entertainment,"['Motorcycle Culture & Lifestyle', 'Dance Performance']",Hobby,1,100000,217310.73913043478,9996294,46,30.96,,en,,short,False,2024-06-05T19:31:52Z,2026-08-03T00:00:00.000Z,UCN7LL1r2cUMKyjqddt3kndw,767,894.6666666666666,17,1,3,16896,393618,1.21,4.28,2.173107391304348,99.96294,793,1.7402269861286255,17.790782608695654
Thix6,@thix6,Educational,"['Science Facts', 'Technology', 'History']",Hobby,0.800000011920929,300000,649382.5277777778,46755542,72,68.27,IN,"ta, en",,,False,2020-07-19T07:27:42Z,2026-08-02T00:00:00.000Z,UCYYHufbZacYDVHnFgzaypcA,92,78,48.6,0,5,,,0.67,5.49,2.164608425925926,155.85180666666668,2211,0.9769335142469471,69.88193055555556
July Escalera,@july.escalera,DIY & Crafts,"['Miniature Crafts', 'Sylvanian Families Customization', 'Craft Tutorials']",Lifestyle (sociology),0.949999988079071,12000,25902.895161290322,3211959,124,4.04,,"es, en",,short,False,2023-11-07T03:05:52Z,2026-07-24T00:00:00.000Z,UCIqZXFA_NILAmZzdUF8rIGw,63,63,57.5,0,2,1396,75895,2.56,2.47,2.1585745967741934,267.66325,1005,3.701492537313433,1.091451612903226
Dr. William Parker Senior Health,@dr.williamseniorhealth,Geriatric Health & Medicine,"['Senior Longevity & Wellness', 'Preventative Medicine', 'Medication Safety']",Lifestyle (sociology),0.9800000190734864,11000,23697.346153846152,616131,26,2930.43,CA,en,False,,True,2016-11-02T06:50:58Z,2026-07-28T00:00:00.000Z,UCPq6p8XwJcO5wY6BZiHab-A,1688.388888888889,1668.3125,,18,0,,,197.3,492.91,2.1543041958041957,56.01190909090909,3566,0.21873247335950646,5860.86
MAHAKAAL KI SARKAAR,@mahakaalkisarkaar,Religion & Spirituality,"['Hinduism', 'Devotional Music', 'Bhakti Status', 'Hindu Mythology']",Music of Asia,0.949999988079071,25000,53460.011952191235,13418463,251,13.04,IN,"hi, en",,,True,2021-06-01T04:27:41Z,2026-08-05T00:00:00.000Z,UCGiWgmHLxHguExyDvLCJ0jw,376,376,25.579710144927535,0,69,,,15.74,36.47,2.1384004780876493,536.73852,1894,3.97571277719113,3.279915006640106
Velorix_gamess,@velorix.gamess,Football,"['Football Compilations', 'Football Legends', 'Player Spotlights']",Sport,0.8999999761581421,25000,53375.874074074076,7205743,135,0.27,US,uz,,,False,2025-09-24T03:46:41Z,2026-07-26T00:00:00.000Z,UC34kgFfQGuBUeJBZbPG4zpA,228,462.75,14.428571428571429,2,7,,,-0.4,0.02,2.1350349629629632,288.22972,318,12.735849056603774,0.0212
Koalitablox,@pollyway3575,Gaming,"['Roblox Gaming', 'Interactive Gaming', 'Short-form Content']",Action game,1,67300,143036.75,2288588,16,60.7,ES,es,,,True,2019-10-18T11:58:34Z,2026-08-05T00:00:00.000Z,UC_8R0GUs_x0TBmBSXyoijiA,,,31.428571428571427,0,7,,,380.71,473.88,2.1253603268945023,34.005765230312036,2486,0.1930812550281577,121.4
Potter7VISA,@potter7visa,Sports,"['Football', 'Football Skills', 'Youth Football']",Sport,0.8999999761581421,12000,25292.940063091482,8017862,317,3.15,TH,th,,short,False,2023-01-09T09:53:47Z,2026-07-30T00:00:00.000Z,UCx8LNTfZDzAojOlhvcfbS_g,,,15.75,0,4,17,96702,0,1.22,2.1077450052576236,668.1551666666667,1307,7.27620504973221,0.43291798107255525
Grupo Envolvência,@envolvenciaoficial,Pagode Music,"['Samba', 'Live Music Performance']",Music,0.949999988079071,300000,630660.4628099174,152619832,242,131.3,BR,pt,,long,False,2017-11-23T21:36:52Z,2026-07-28T00:00:00.000Z,UCKsVt4dnrMZGycLWuvRC-hQ,,208,50,0,5,0,0,0,1,2.1022015426997247,508.73277333333334,3179,2.283737024221453,57.493484848484854
slowed aureal,@slowedaureal,Music Edits,"['Slowed and Reverb Music', 'Sped Up Music']",Independent music,1,100000,209245.3819301848,101902501,487,789.66,ES,en,,long,False,2020-05-04T15:39:30Z,2026-08-04T00:00:00.000Z,UCCQZj9QcXhjL8fSoZBC_uLg,231.30769230769232,223.86363636363637,,13,0,1271035,0,0,1.26,2.092453819301848,1019.02501,2286,6.391076115485564,123.55665708418891
 RAYAN,@rayantheartist,Creative Software Tutorials,"['Photoshop Tutorials', 'Video Editing Tutorials', 'Content Creation & Digital Entrepreneurship']",Entertainment,0.800000011920929,180000,369871.6549019608,94317272,255,6.49,GB,fa,,short,False,2024-05-14T09:42:02Z,2026-07-30T00:00:00.000Z,UCMqP2VIOMH1XpMZmQ3yzNZQ,,2840.4444444444443,45.75,0,4,908,267055,0,0.28,2.0548425272331157,523.9848444444444,816,9.375,0.6922666666666667
Lazy Breath,@yangech-xo892,Comedy,"['Relatable Comedy', 'Short-form Skits']",Film,0.8500000238418579,13700,28141.98113207547,1491525,53,,US,en,,,True,2016-06-28T13:04:04Z,2026-08-03T00:00:00.000Z,UC_q0PLBX_elAIKJ43EnEUqg,,,56.074074074074076,0,27,,,9.6,490.99,2.054159206720837,108.87043795620438,3693,0.43054427294882214,0.0
BhavXD,@itzreal_bhavxd,Minecraft Gaming Content,"['Minecraft Animation', 'Creepypasta Lore', 'Sandbox Survival Gameplay']",Action-adventure game,0.949999988079071,12800,26283.8125,2102705,80,37.33,,en,,,True,2025-10-26T14:54:58Z,2026-08-05T00:00:00.000Z,UC4w0gBGuvmSnXohMh9uIm2A,181.25,294.27777777777777,27.565217391304348,4,23,,,476.58,226.34,2.0534228515625,164.273828125,286,8.391608391608392,4.4484916666666665
Công Chúa Hồng,@tuyenbich6783,Casual Gaming,"['Social Simulation Games', 'Casual Video Game Gameplay']",Lifestyle (sociology),0.8500000238418579,11800,24183.410774410775,7182473,297,111.19,,vi,,,True,2020-07-17T10:01:41Z,2026-08-05T00:00:00.000Z,UCbOxZ0ewzikRM4bkQL-3-ag,,,68.9047619047619,0,189,,,441.28,493.74,2.0494415910517607,608.6841525423729,2213,4.026208766380479,27.616551066217735
The Dollhouse Dolls,@thedollhouse_onlydolls,Animation,"['Ball-Jointed Doll (BJD) Art', 'Sci-Fi & Dystopian Animation', 'Anime-style Visuals']",Film,0.8999999761581421,15600,31818.71052631579,1209111,38,86.41,,en,,,True,2026-01-21T12:42:37Z,2026-07-26T00:00:00.000Z,UCjRoaYgO2nV9FrH0e3a-d3w,67,67,25.333333333333332,1,3,,,471.43,99.38,2.039660931174089,77.50711538461539,199,5.7286432160804015,15.083850877192983
Black panther world ,@blackpanther16161,Music,"['South Indian Cinema', 'Bollywood', 'Celebrity Highlights']",Music,0.949999988079071,11200,22826.63963963964,2533757,111,44.05,IN,"en, hi",,,True,2025-08-17T15:27:09Z,2026-08-05T00:00:00.000Z,UCWULSWNQ9r_vy-6wFqwfyFw,63,85,22.032258064516128,0,62,,,26.13,492.11,2.038092824967825,226.22830357142857,356,9.353932584269662,4.7092492492492495
Edwin Zeballos OFICIAL,@edwinzeballosoficial,Christian Music,"['Christian Praise & Worship', 'Christian Music Ministry']",Lifestyle (sociology),1,25000,50865.6642599278,14089789,277,88.25,PA,es,,mixed,False,2011-03-04T02:36:39Z,2026-07-17T00:00:00.000Z,UCoobFih3HnIWIboxTiHSp7A,241,258.5,30,1,1,84129,115118,0.81,1.43,2.034626570397112,563.59156,5636,1.4744499645138396,59.85282791817088
Gemy,@gemyshortz,Viral Content,"['Animal Compilation', 'Heartwarming Moments']",Pet,0.8999999761581421,113000,226299.80838323353,37792068,167,1231.6,US,en,False,,True,2024-04-12T11:49:06Z,2026-08-06T00:00:00.000Z,UCAJetf6eCLF9Iq9JAg60P_w,,,21.637037037037036,0,135,,,415.98,29.26,2.0026531715330402,334.4430796460177,848,5.908018867924529,208.46243512974047
まめごとわたし / mamego and me,@mamegogo5,Pets,"['Richardson Ground Squirrels', 'Pet Lifestyle', 'Cute Animal Content']",Pet,1,25000,49640.93700787402,6304399,127,601,JP,ja,,long,False,2024-01-01T05:19:26Z,2026-08-02T00:00:00.000Z,UCv-mdP1nbRybfp0oCdEQRRQ,536.25,428.96774193548384,30,4,0,341829,25768,2.04,6.19,1.9856374803149608,252.17596,950,4.010526315789473,149.85564304461943
Gouransh,@gouransh73,Cooking,"['Recipe Tutorials', 'Food Vlogs', 'Indian Cuisine']",Lifestyle (sociology),0.8999999761581421,65600,130010.3448275862,7540600,58,213.21,IN,"hi, en",,,True,2024-11-26T09:25:57Z,2026-08-01T00:00:00.000Z,UCeFraYyVV6QoWIHZTYAg5NQ,,,32.583333333333336,0,12,,,475.44,351.02,1.9818650126156434,114.94817073170732,620,2.8064516129032255,75.97137931034484
BhaktiMarg ,@officialjaat-jyoti,Hindu Devotional Music,"['Hindu Bhajans & Mantras', 'Hindu Deities', 'Hindu Festivals']",Music,0.9800000190734864,18600,36775.39344262295,11216495,305,23.88,IN,"hi, en",,short,True,2024-07-02T01:44:44Z,2026-08-05T00:00:00.000Z,UC-sXk0v1jX9FuR622IqE_fw,283,407.05263157894734,18.706666666666667,3,75,251,9321927,393.37,492.11,1.9771716904635996,603.0373655913978,767,11.929595827900913,2.0017442622950816
CHINMAY ENTERPRISES SOLAR ENERGY ,@ganeshprabhakarchavan,Solar Energy,"['Solar Panel Installation', 'Electrical Systems']",Technology,0.949999988079071,25000,49100.495327102806,15761259,321,10.6,IN,"en, mr",,short,False,2023-12-24T16:09:37Z,2026-08-03T00:00:00.000Z,UChCmcvBoMHLfZfFxcMyyPRA,221.5,215.66666666666666,71.85714285714286,2,7,40,257032,0.81,1.66,1.9640198130841122,630.45036,957,10.06269592476489,1.0533956386292835
Kartika Sahoo,@soulfulmusic-kartikasahoo,Music,"['Songwriting', 'Pop Music', 'Hindi Music']",Soul music,0.8999999761581421,25800,49772.42105263158,1891352,38,13.14,IN,"hi, en",,,True,2022-03-01T14:25:52Z,2026-07-11T00:00:00.000Z,UCbbJXSVOb4cQqKd362mwCmw,258,249.14285714285714,42.25,0,4,,,448.94,43.46,1.9291636066911466,73.30821705426357,1621,0.703269586674892,18.684157894736842
Bottles From The Deep,@bottlesfromthedeep,Treasure Hunting,"['Metal Detecting', 'Underwater Relic Hunting', 'Historical Artifacts']",Lifestyle (sociology),0.9800000190734864,81200,154677.25,9280635,60,570.19,GB,en,False,short,True,2022-09-16T08:22:12Z,2026-08-05T00:00:00.000Z,UCXrUbShoDSc2S9D4oWBnUZA,91,943,104.71428571428571,0,7,46698,6960187,441.33,308.16,1.9048922413793103,114.29353448275862,1422,1.2658227848101267,450.4501
VladlyGames,@vladlygames836,Let's Play Gaming,"['Horror Video Games', 'Comedy Gaming', 'Battle Royale']",Action game,0.8500000238418579,12000,22781.345794392524,2437604,107,0.18,,ru,,short,False,2021-05-21T18:31:14Z,2026-08-04T00:00:00.000Z,UC5w2xVy7WxLJ0qZDiQ7OLgg,582,675.6,,3,0,159,4074,-0.83,0.17,1.8984454828660438,203.13366666666667,1904,1.6859243697478992,0.10676635514018691
secrets  -  أسرار,@secrets1618,Educational Science,"['Space Exploration', 'Astronomy', 'Physics', 'Natural Science', 'Historical Mysteries']",Knowledge,0.949999988079071,68900,130783.5023255814,28118453,215,479.39,,"ar, en",,short,True,2024-07-01T16:10:26Z,2026-08-06T00:00:00.000Z,UC4xwJREL5pkxQugAIvJx1vA,67,591,77.59375,0,32,712,20057573,438.28,248.86,1.8981640395585109,408.10526850507983,767,8.409387222946545,57.00653178294573
hitochi100*UVレジン&スイーツデコ*handmade channel,@hitochi100create,DIY Crafts,"['Resin Art', 'Resin Jewelry']",Hobby,0.8999999761581421,12000,22438.084507042255,7965520,355,0.69,JP,"ja, en",,short,False,2009-07-08T12:42:50Z,2026-07-29T00:00:00.000Z,UCzzUAgJXE9jfomTiF99TyjA,176,480.5,143.5,0,2,64,9854,0,0.15,1.8698403755868545,663.7933333333333,6240,1.7067307692307692,0.40428169014084503
AlexX 13k,@alexx13k,Vlogging,"['Self-Improvement', 'Entrepreneurship', 'Immigrant Life']",Pop music,0.8999999761581421,16000,29555.375,236443,8,56.09,US,es,,,True,2022-12-22T21:58:20Z,2026-08-01T00:00:00.000Z,UCmr23yw4BsQJ4I9UQDvp1-w,,,41.5,0,4,,,1.27,491.45,1.8472109375,14.7776875,1324,0.18126888217522658,112.18
Audio Judgement,@audiojudgement,DIY Audio,"['Speaker Building', 'Audio Electronics & DSP']",Lifestyle (sociology),0.9800000190734864,25000,46177.56862745098,2355056,51,102.6,,en,,long,False,2014-12-28T09:06:48Z,2026-07-27T00:00:00.000Z,UCPva8Xwq3WQw3xYt2xj1RLQ,536,781,,1,0,37379,0,0.81,1.61,1.847102745098039,94.20224,4241,0.3607639707616128,205.2
Jennie_urfavv,@urfavvjennie,K-Pop,"['Blackpink', 'K-pop Edits']",Pop music,0.949999988079071,25000,45981.67557251908,12047199,262,45.37,,en,,,True,2024-07-03T16:13:43Z,2026-08-06T00:00:00.000Z,UC34AQcjHHF9rKP6qGlIt3qw,,,26.032258064516128,0,62,,,11.11,25.39,1.8392670229007633,481.88796,765,10.27450980392157,4.415782442748091
Blur27,@trangtran1915,Social Experiments,"['Heartwarming Moments', 'Kindness Videos', 'Short-form Content']",Film,0.8999999761581421,300000,550731.9612403101,71044423,129,61.16,US,en,False,,False,2019-12-18T15:01:53Z,2026-07-23T00:00:00.000Z,UC6H1Fuu6S_K3-3FxsS-9z5g,,,36.75,0,4,,,-0.66,4.6,1.835773204134367,236.81474333333333,2425,1.595876288659794,38.323772609819116
the prachiii,@thexrakhiii,Family & Domestic Dynamics,"['Sibling Relationships', 'Home Cooking & Food']",Music,0.8500000238418579,12000,21827.555555555555,1178688,54,9.77,,hi,,,True,2025-06-09T15:45:40Z,2026-08-02T00:00:00.000Z,UClI64XFblZx1VtHICKDvSLg,,,18.73076923076923,0,26,,,485.37,332.64,1.818962962962963,98.224,424,3.8207547169811322,2.557086419753086
JACÓ,@jacooficialrd,Music,['Bachata Music'],Lifestyle (sociology),1,36000,65430.3,1308606,20,598.74,US,es,,,True,2025-11-18T15:22:31Z,2026-07-23T00:00:00.000Z,UCgK-RdfIMOmZ4oVubKJ-gpg,317.6666666666667,277.2,55.166666666666664,3,6,,,470.52,356.64,1.8175083333333335,36.35016666666667,263,2.2813688212927756,262.4477
FAST ANIMATION 15,@fastanimation15,Animated Stories,"['AI Cartoon Stories', 'Islamic Animated Lessons']",Society,0.800000011920929,25000,45103.8313253012,3743618,83,0.01,IN,bn,,,False,2025-09-21T12:01:47Z,2026-07-15T00:00:00.000Z,UCGBHISSq7i48A8A3-q-kJVg,73,73,41,1,0,,,-0.4,0.01,1.804153253012048,149.74472,321,7.757009345794393,0.001289156626506024
Dandi Andriyatna,@dandiandriyatna23,Relaxation Music,"['Stress Relief', 'Sleep Music']",Action game,0.8500000238418579,101000,180564.66666666666,541694,3,183.19,ID,"id, en",False,,True,2024-07-15T03:01:21Z,2026-07-20T00:00:00.000Z,UCOQW0ubqskzYLhpM6Ahtclg,2506,2269.625,22,0,1,,,1,479.61,1.7877689768976897,5.363306930693069,754,0.1193633952254642,366.38
PSYCHO PRABHA,@psychoprabha,Music,"['Tamil Devotional Music', 'Background Music']",Entertainment,0.8999999761581421,13000,23188.833333333332,1252197,54,16.75,,"en, ta",,,True,2025-04-14T16:26:38Z,2026-08-04T00:00:00.000Z,UCflbjkUxm9PqvbHyK1_NH_g,,,28.272727272727273,0,11,,,499.08,325.53,1.78375641025641,96.32284615384616,480,3.375,4.962962962962963
slurpy movies,@slurpymovies,Gaming,"['Roblox', 'Horror Games', 'Gaming Commentary']",Action game,0.949999988079071,57500,101980.94117647059,5201028,51,17366.08,US,en,False,long,True,2024-10-19T06:40:37Z,2026-08-06T00:00:00.000Z,UC5yy2uW-82p_42bJmeQ056A,5353.074074074074,5546.878048780488,,27,0,4320947,0,150,490.97,1.7735815856777493,90.45266086956522,658,2.325227963525836,7468.549437908498
Noah’s Base,@noahsbase,Gaming,"['VR Gaming', 'Roblox', 'Trading Card Games', 'Pop Culture Events']",Action-adventure game,0.949999988079071,12000,21266.004566210046,4657255,219,41.58,US,en,,long,False,2024-01-19T02:51:10Z,2026-08-04T00:00:00.000Z,UCaSnJNsh21aH13mUo20l7FA,83,424.375,50.5,1,2,25012,10048,0.84,0.76,1.7721670471841704,388.1045833333333,932,7.049356223175966,5.898410958904109
Surya____Boss____10,@laxmidebnath-e1i,Hindu Devotional Content,"['Hindu Deities & Festivals', 'Mythological Storytelling', 'Religious Devotional Practices']",Music of Asia,0.949999988079071,27000,46854.648148148146,2530151,54,,,"bn, hi",,,True,2024-10-04T11:09:23Z,2026-08-02T00:00:00.000Z,UCv2RtURIpfp0oRyAfugEDMw,143.66666666666666,178.5,20.4468085106383,3,94,,,454.41,76.01,1.7353573388203016,93.7092962962963,673,2.4071322436849925,0.0
LALGOLA TV,@lalgolatv,Vlogging,"['Gaming', 'Travel & Current Events', 'Comedy']",Music of Asia,0.4000000059604645,50000,86708.19444444444,12485980,144,0.02,IN,"en, hi",,,False,2017-05-11T16:26:49Z,2026-08-05T00:00:00.000Z,UCaR7Fuqizx3Gm5Rj8RWhIgw,,306.5,14.333333333333334,0,3,,,0,0.03,1.7341638888888888,249.7196,3375,1.28,0.015625
